keggId	uniprotId	proteinNames	geneNames	txt_subunit	function	id_uniprot	complexPortal	complexPortal_uniprotId	complexPortal_protName	structure	interact	by_similarity	gene_from_structure	otherSubunits	subunitsFromName	otherIsoforms	isoformIndication	subunitIndication	sameEnzymeMembership	redundancy	stringSubunits	isoform	geneName_fromKEGG
8801	Q96I99	['Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial', 'GTP-specific succinyl-CoA synthetase subunit beta']	[]	Heterodimer of an alpha and a beta subunit. The beta subunit determines specificity for GTP.	GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit.	['Q96I99', 'C9JVT2', 'O95195', 'Q6NUH7', 'Q86VX8', 'Q8WUQ1']		[]	[]		[]	[]	[]	['an', 'alpha', 'and', 'a', 'beta', 'subunit']	['beta', 'beta']	[]	False	True	False	[]	[]	['SUCLA2', 'SUCLG2']	['SUCLG2', ' G-SCS', ' GBETA', ' GTPSCS']
8802	P53597	['Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial']	[]	Heterodimer of an alpha and a beta subunit. Different beta subunits determine nucleotide specificity. Together with the ATP-specific beta subunit SUCLA2, forms an ADP-forming succinyl-CoA synthetase (A-SCS). Together with the GTP-specific beta subunit SUCLG2 forms a GDP-forming succinyl-CoA synthetase (G-SCS).	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and specificity for either ATP or GTP is provided by different beta subunits.	['P53597', 'Q9BWB0', 'Q9UNP6']		[]	[]		[]	[]	[]	['an', 'alpha', 'and', 'a', 'beta', 'subunit', 'the', 'atp', 'specific', 'beta', 'subunit', 'sucla2', 'forms', 'an', 'adp', 'forming', 'succinyl', 'coa', 'synthetase', 'a', 'scs', 's', 'an', 'adp', 'ing', 'succinyl', 'coa', 'synthetase', 'a', 'scs', 'an', 'adp', 'forming', 'succinyl', 'coa', 'synthetase', 'a', 'scs', 'the', 'gtp', 'specific', 'beta', 'subunit', 'suclg2', 'forms', 'a', 'gdp', 'forming', 'succinyl', 'coa', 'synthetase', 'g', 'scs', 's', 'a', 'gdp', 'ing', 'succinyl', 'coa', 'synthetase', 'g', 'scs', 'a', 'gdp', 'forming', 'succinyl', 'coa', 'synthetase', 'g', 'scs']	['alpha']	[]	False	True	False	[]	[]	['SUCLG1']	['SUCLG1', ' GALPHA', ' MTDPS9', ' SUCLA1']
89797	Q8IVL1	['Neuron navigator 2', 'Helicase APC down-regulated 1', 'Pore membrane and/or filament-interacting-like protein 2', 'Retinoic acid inducible in neuroblastoma 1', 'Steerin-2', 'Unc-53 homolog 2', 'unc53H2']	['NAV2', 'HELAD1', 'KIAA1419', 'POMFIL2', 'RAINB1', 'STEERIN2']		Possesses 3' to 5' helicase activity and exonuclease activity. Involved in neuronal development, specifically in the development of different sensory organs.	['Q8IVL1', 'A6NEC1', 'Q8IVK3', 'Q8IVK4', 'Q8IVK5', 'Q8IVK6', 'Q8IVK7', 'Q8IVK8', 'Q8NHC9', 'Q8NHD0', 'Q8TDE9', 'Q8TDF0', 'Q8TEB3', 'Q96B30', 'Q9NUZ6', 'Q9NVM7', 'Q9P2C8']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['NAV2']	['NAV2', ' HELAD1', ' POMFIL2', ' RAINB1', ' STEERIN2', ' UNC53H2']
89797	A7E2D6	[]	[]			['A7E2D6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['NAV2']	['NAV2', ' HELAD1', ' POMFIL2', ' RAINB1', ' STEERIN2', ' UNC53H2']
89874	Q9BQT8	['Mitochondrial 2-oxodicarboxylate carrier']	['SLC25A21', 'ODC']		Transports C5-C7 oxodicarboxylates across the inner membranes of mitochondria. Can transport 2-oxoadipate, 2-oxoglutarate, adipate, glutarate, and to a lesser extent, pimelate, 2-oxopimelate, 2-aminoadipate, oxaloacetate, and citrate.	['Q9BQT8', 'A8K0L0', 'G3V4L5', 'Q3MJ99']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC25A21']	['SLC25A21', ' MTDPS18', ' ODC', ' ODC1']
8992	O15342	['V-type proton ATPase subunit e 1', 'V-ATPase subunit e 1', 'V-ATPase 9.2 kDa membrane accessory protein', 'V-ATPase M9.2 subunit', 'Vacuolar proton pump subunit e 1']	['ATP6V0E1', 'ATP6H', 'ATP6V0E']	Composed of at least 10 subunits.	Vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells.	['O15342', 'B2R557', 'D3DQM1', 'Q6IBE8']		[]	[]		[]	[]	[]	['at', 'least', '10', 'subunits']	['e', 'e', 'M9.2', 'e']	[]	False	True	False	[]	[]	['ATP6V0E1', 'ATP6V0E2']	['ATP6V0E1', ' ATP6H', ' ATP6V0E', ' M9.2', ' Vma21', ' Vma21p']
9016	O95258	['Brain mitochondrial carrier protein 1', 'BMCP-1', 'Mitochondrial uncoupling protein 5', 'UCP 5', 'Solute carrier family 25 member 14']	['SLC25A14', 'BMCP1', 'UCP5', 'UNQ791/PRO1682']		Participates in the mitochondrial proton leak measured in brain mitochondria.	['O95258', 'D3DTG2', 'Q0VDH7', 'Q9HC60', 'Q9HC61']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC25A14', 'SLC25A30']	['SLC25A14', ' BMCP1', ' UCP5']
9056	Q9UM01	['Y+L amino acid transporter 1', 'Monocyte amino acid permease 2', 'MOP-2', 'Solute carrier family 7 member 7', 'y(+)L-type amino acid transporter 1']	[]	Disulfide-linked heterodimer with the amino acid transport protein SLC3A2/4F2hc.	Involved in the sodium-independent uptake of dibasic amino acids and sodium-dependent uptake of some neutral amino acids. Requires coexpression with SLC3A2/4F2hc to mediate the uptake of arginine, leucine and glutamine. Plays a role in nitric oxide synthesis in human umbilical vein endothelial cells (HUVECs) via transport of L-arginine. Involved in the transport of L-arginine in monocytes.	['Q9UM01', 'B2RAU0', 'D3DS26', 'O95984', 'Q53XC1', 'Q86U07', 'Q9P2V5']		[]	[]		[]	[]	[]	['the', 'amino', 'acid', 'transport', 'protein', 'slc3a2', '4f2hc']	[]	[]	False	False	False	[]	[]	['SLC7A7']	['SLC7A7', ' LAT3', ' LPI', ' MOP-2', ' Y+LAT1', ' y+LAT-1']
9056	A0A0S2Z502	[]	[]			['A0A0S2Z502']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC7A7']	['SLC7A7', ' LAT3', ' LPI', ' MOP-2', ' Y+LAT1', ' y+LAT-1']
9057	Q92536	['Y+L amino acid transporter 2', 'Cationic amino acid transporter, y+ system', 'Solute carrier family 7 member 6', 'y(+)L-type amino acid transporter 2']	['SLC7A6', 'KIAA0245']	Disulfide-linked heterodimer with the amino acid transport protein SLC3A2/4F2hc.	Involved in the sodium-independent uptake of dibasic amino acids and sodium-dependent uptake of some neutral amino acids. Requires coexpression with SLC3A2/4F2hc to mediate the uptake of arginine, leucine and glutamine. Also acts as an arginine/glutamine exchanger, following an antiport mechanism for amino acid transport, influencing arginine release in exchange for extracellular amino acids. Plays a role in nitric oxide synthesis in human umbilical vein endothelial cells (HUVECs) via transport of L-arginine. Involved in the transport of L-arginine in monocytes. Reduces uptake of ornithine in retinal pigment epithelial (RPE) cells.	['Q92536', 'Q68DS4', 'Q7L1N3']		[]	[]		[]	[]	[]	['the', 'amino', 'acid', 'transport', 'protein', 'slc3a2', '4f2hc']	[]	[]	False	False	False	[]	[]	['SLC7A6']	['SLC7A6', ' LAT-2', ' LAT3', ' y+LAT-2']
9057	A0A024R719	[]	['SLC7A6', 'hCG_28101']			['A0A024R719']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC7A6']	['SLC7A6', ' LAT-2', ' LAT3', ' y+LAT-2']
9058	Q13183	['Solute carrier family 13 member 2', 'Na(+)/dicarboxylate cotransporter 1', 'NaDC-1', 'Renal sodium/dicarboxylate cotransporter']	['SLC13A2', 'NADC1', 'SDCT1']		Cotransport of sodium ions and dicarboxylates such as succinate and citrate.	['Q13183', 'B2RBI9', 'B4DPL1', 'E7ETH5', 'Q4VAR7']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC13A2', 'SLC13A3', 'SLC13A5']	['SLC13A2', ' NADC1', ' NaCT', ' NaDC-1', ' SDCT1']
90957	Q6P158	['Putative ATP-dependent RNA helicase DHX57']	[]		Probable ATP-binding RNA helicase.	['Q6P158', 'A2RRC7', 'Q53SI4', 'Q6P9G1', 'Q7Z6H3', 'Q8NG17', 'Q96M33']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['DHX57']	['DHX57', ' DDX57']
9114	P61421	['V-type proton ATPase subunit d 1', 'V-ATPase subunit d 1', '32 kDa accessory protein', 'V-ATPase 40 kDa accessory protein', 'V-ATPase AC39 subunit', 'p39', 'Vacuolar proton pump subunit d 1']	['ATP6V0D1', 'ATP6D', 'VPATPD']	V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c', c'' and d) (By similarity). Interacts with ATP6AP2; ATP6AP2 is a v-ATPase accessory protein and the interaction promotes v-ATPase complex assembly (PubMed:30374053). Interacts with TMEM9; TMEM9 is a v-ATPase assembly regulator and the interaction induces the interaction with ATP6AP2 (PubMed:30374053). Interacts with PIP4P1 (PubMed:29644770).	Subunit of the integral membrane V0 complex of the lysosomal proton-transporting V-type ATPase (v-ATPase) (PubMed:28296633, PubMed:30374053). V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells, thus providing most of the energy required for transport processes in the vacuolar system (PubMed:30374053). May play a role in coupling of proton transport and ATP hydrolysis (By similarity). In aerobic conditions, involved in intracellular iron homeostasis, thus triggering the activity of Fe(2+) prolyl hydroxylase (PHD) enzymes, and leading to HIF1A hydroxylation and subsequent proteasomal degradation (PubMed:28296633). May play a role in cilium biogenesis through regulation of the transport and the localization of proteins to the cilium (By similarity).	['P61421', 'P12953', 'Q02547']		[]	[]		['ATP6AP2', 'PIP4P1']	[]	[]	['components', 'a', 'to', 'h', 'attached', 'to', 'an', 'integral', 'membrane', 'v0', 'proton', 'pore', 'components', 'a', 'c', 'c', 'c', 'and', 'd', 'by', 'similarity', 's', 'a', 'to', 'h', 'attached', 'to', 'an', 'integral', 'membrane', 'v0', 'proton', 'pore', 'complex', 's', 'a', 'c', 'c', 'c', 'and', 'd', 'by', 'similarity', 'a', 'peripheral', 'catalytic', 'v1', 'complex', 'components', 'a', 'to', 'h', 'attached', 'to', 'an', 'integral', 'membrane', 'v0', 'proton', 'pore', 'complex', 'components', 'a', 'c', 'c', 'c', 'and', 'd', 'by', 'similarity', 'components', 'a', 'to', 'h', 'attached', 'to', 'an', 'integral', 'membrane', 'v0', 'proton', 'pore', 'components', 'a', 'c', 'c', 'c', 'and', 'd', 'by', 'similarity', 's', 'a', 'to', 'h', 'attached', 'to', 'an', 'integral', 'membrane', 'v0', 'proton', 'pore', 'complex', 's', 'a', 'c', 'c', 'c', 'and', 'd', 'by', 'similarity', 'assembly', 'pubmed', '30374053', 'atp6ap2', 'atp6ap2', 'is', 'a', 'v', 'atpase', 'accessory', 'protein', 'and', 'the', 'interaction', 'promotes', 'v', 'atpase', 'complex', 'assembly', 'pubmed', '30374053', 'with', 'atp6ap2', 'atp6ap2', 'is', 'a', 'v', 'atpase', 'accessory', 'protein', 'and', 'the', 'interaction', 'promotes', 'v', 'atpase', 'complex', 'assembly', 'pubmed', '30374053', 's', 'with', 'atp6ap2', 'atp6ap2', 'is', 'a', 'v', 'atpase', 'accessory', 'protein', 'and', 'the', 'ion', 'promotes', 'v', 'atpase', 'complex', 'assembly', 'pubmed', '30374053', 'assembly', 'pubmed', '30374053', 'tmem9', 'tmem9', 'is', 'a', 'v', 'atpase', 'assembly', 'regulator', 'and', 'the', 'interaction', 'induces', 'the', 'interaction', 'with', 'atp6ap2', 'pubmed', '30374053', 'with', 'tmem9', 'tmem9', 'is', 'a', 'v', 'atpase', 'assembly', 'regulator', 'and', 'the', 'interaction', 'induces', 'the', 'interaction', 'with', 'atp6ap2', 'pubmed', '30374053', 's', 'with', 'tmem9', 'tmem9', 'is', 'a', 'v', 'atpase', 'assembly', 'regulator', 'and', 'the', 'ion', 'induces', 'the', 'ion', 'with', 'atp6ap2', 'pubmed', '30374053', 'pip4p1', 'pubmed', '29644770', 'with', 'pip4p1', 'pubmed', '29644770', 's', 'with', 'pip4p1', 'pubmed', '29644770']	['d', 'd', 'AC39', 'd']	[]	False	True	False	[]	[]	['ATP6V0D1', 'ATP6V0D2']	['ATP6V0D1', ' ATP6D', ' ATP6DV', ' P39', ' VATX', ' VMA6', ' VPATPD']
9120	O15403	['Monocarboxylate transporter 7', 'MCT 7', 'Monocarboxylate transporter 6', 'MCT 6', 'Solute carrier family 16 member 6']	['SLC16A6', 'MCT6', 'MCT7']		Proton-linked monocarboxylate transporter. Catalyzes the rapid transport across the plasma membrane of many monocarboxylates such as lactate, pyruvate, branched-chain oxo acids derived from leucine, valine and isoleucine, and the ketone bodies acetoacetate, beta-hydroxybutyrate and acetate (By similarity).	['O15403', 'Q6P1X3']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A6']	['SLC16A6', ' MCT6', ' MCT7']
9120	A0A024R8J3	[]	['SLC16A6', 'hCG_27295']			['A0A024R8J3']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A6']	['SLC16A6', ' MCT6', ' MCT7']
9121	O15375	['Monocarboxylate transporter 6', 'MCT 6', 'Monocarboxylate transporter 5', 'MCT 5', 'Solute carrier family 16 member 5']	['SLC16A5', 'MCT5', 'MCT6']		Proton-linked monocarboxylate transporter. Catalyzes the rapid transport across the plasma membrane of many monocarboxylates such as lactate, pyruvate, branched-chain oxo acids derived from leucine, valine and isoleucine, and the ketone bodies acetoacetate, beta-hydroxybutyrate and acetate (By similarity).	['O15375', 'B4E288']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A5']	['SLC16A5', ' MCT5', ' MCT6']
9122	O15374	['Monocarboxylate transporter 5', 'MCT 5', 'Monocarboxylate transporter 4', 'MCT 4', 'Solute carrier family 16 member 4']	['SLC16A4', 'MCT4', 'MCT5']		Proton-linked monocarboxylate transporter. Catalyzes the rapid transport across the plasma membrane of many monocarboxylates such as lactate, pyruvate, branched-chain oxo acids derived from leucine, valine and isoleucine, and the ketone bodies acetoacetate, beta-hydroxybutyrate and acetate (By similarity).	['O15374', 'A8K3V5', 'B2R9C9', 'B4DJ67', 'B4DPX7', 'E7EPY8', 'G3V175', 'Q5T612', 'Q8WU09']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A4']	['SLC16A4', ' MCT4', ' MCT5']
9123	O15427	['Monocarboxylate transporter 4', 'MCT 4']	['SLC16A3', 'MCT4']		Proton-linked monocarboxylate transporter. Catalyzes the rapid transport across the plasma membrane of many monocarboxylates such as lactate, pyruvate, branched-chain oxo acids derived from leucine, valine and isoleucine, and the ketone bodies acetoacetate, beta-hydroxybutyrate and acetate (By similarity).	['O15427', 'B3KXG8', 'Q2M1P8']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A3']	['SLC16A3', ' MCT_3', ' MCT_4', ' MCT-3', ' MCT-4', ' MCT3', ' MCT4']
9123	A0A024R8U1	[]	['SLC16A3', 'hCG_18805']			['A0A024R8U1']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC16A3']	['SLC16A3', ' MCT_3', ' MCT_4', ' MCT-3', ' MCT-4', ' MCT3', ' MCT4']
91351	Q5H9U9	['Probable ATP-dependent RNA helicase DDX60-like']	[]			['Q5H9U9', 'Q96ND6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['DDX60L', 'DDX60']	['DDX60L']
9152	Q9Y345	['Sodium- and chloride-dependent glycine transporter 2']	['SLC6A5', 'GLYT2', 'NET1']		Sodium- and chloride-dependent glycine transporter (PubMed:9845349, PubMed:10381548, PubMed:10606742, PubMed:31370103). Terminates the action of glycine by its high affinity sodium-dependent reuptake into presynaptic terminals (PubMed:9845349). May be responsible for the termination of neurotransmission at strychnine-sensitive glycinergic synapses (PubMed:9845349).	['Q9Y345', 'O95288', 'Q4VAM7', 'Q9BX77']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC6A5', 'SLC6A9']	['SLC6A5', ' GLYT-2', ' GLYT2', ' HKPX3', ' NET1']
9152	Q4VAM6	['Transporter']	[]			['Q4VAM6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC6A5', 'SLC6A9']	['SLC6A5', ' GLYT-2', ' GLYT2', ' HKPX3', ' NET1']
9152	Q4VAM4	[]	[]			['Q4VAM4']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC6A5', 'SLC6A9']	['SLC6A5', ' GLYT-2', ' GLYT2', ' HKPX3', ' NET1']
91646	Q587J7	['Putative ATP-dependent RNA helicase TDRD12', 'ES cell-associated transcript 8 protein', 'Tudor domain-containing protein 12']	['TDRD12', 'ECAT8']	Component of a mRNP complex containing PIWIL2, TDRD1 and piRNAs. Component of the PET complex, at least composed of EXD1, PIWIL2, TDRD12 and piRNAs.	Probable ATP-binding RNA helicase required during spermatogenesis to repress transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Involved in the secondary piRNAs metabolic process. Acts via the PET complex, a multiprotein complex required during the secondary piRNAs metabolic process for the PIWIL2 slicing-triggered loading of PIWIL4 piRNAs.	['Q587J7']		[]	[]		[]	[]	[]	['containing', 'piwil2', 'tdrd1', 'and', 'pirnas', 'of', 'a', 'mrnp', 'complex', 'containing', 'piwil2', 'tdrd1', 'and', 'pirnas', 'piwil2', 'tdrd1', 'and', 'pirnas', 'containing', 'piwil2', 'tdrd1', 'and', 'pirnas', 'of', 'a', 'mrnp', 'complex', 'containing', 'piwil2', 'tdrd1', 'and', 'pirnas', 'at', 'least', 'composed', 'of', 'exd1', 'piwil2', 'tdrd12', 'and', 'pirnas', 'of', 'the', 'pet', 'complex', 'at', 'least', 'composed', 'of', 'exd1', 'piwil2', 'tdrd12', 'and', 'pirnas', 'exd1', 'piwil2', 'tdrd12', 'and', 'pirnas', 'at', 'least', 'composed', 'of', 'exd1', 'piwil2', 'tdrd12', 'and', 'pirnas', 'of', 'the', 'pet', 'complex', 'at', 'least', 'composed', 'of', 'exd1', 'piwil2', 'tdrd12', 'and', 'pirnas']	[]	[]	False	False	False	[]	[]	['TDRD12']	['TDRD12', ' ECAT8']
91734	Q9BXS1	['Isopentenyl-diphosphate delta-isomerase 2']	[]		Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP).	['Q9BXS1']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['IDI2', 'IDI1']	['IDI2', ' IPPI2']
91749	Q5TF39	['Sodium-dependent glucose transporter 1']	['MFSD4B', 'KIAA1919', 'NAGLT1', 'HSPC100']		May function as a sodium-dependent glucose transporter. Potential channels for urea in the inner medulla of kidney.	['Q5TF39', 'A8K9M0', 'Q8IYB6', 'Q96PW9', 'Q9P0D6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['MFSD4B']	['MFSD4B', ' KIAA1919', ' NaGLT1', ' SLC60A2']
91749	B3KSA1	[]	[]			['B3KSA1']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['MFSD4B']	['MFSD4B', ' KIAA1919', ' NaGLT1', ' SLC60A2']
